objectid,lga_code_2022,lga_name_2022,area_albers_sqkm,asgs_loci_uri_2022,psh_dwl_1415,psh_val_1415,pxh_dwl_1415,pxh_val_1415,ptot_dwl_1415,pdwl_val_1415,totdwl_dwl_1415,totdwl_val_1415,nonres_val_1415,res_val_1415,tbld_val_1415,psh_dwl_1516,psh_val_1516,pxh_dwl_1516,pxh_val_1516,ptot_dwl_1516,pdwl_val_1516,totdwl_dwl_1516,totdwl_val_1516,nonres_val_1516,res_val_1516,tbld_val_1516,psh_dwl_1617,psh_val_1617,pxh_dwl_1617,pxh_val_1617,ptot_dwl_1617,pdwl_val_1617,totdwl_dwl_1617,totdwl_val_1617,nonres_val_1617,res_val_1617,tbld_val_1617,psh_dwl_1718,psh_val_1718,pxh_dwl_1718,pxh_val_1718,ptot_dwl_1718,pdwl_val_1718,totdwl_dwl_1718,totdwl_val_1718,nonres_val_1718,res_val_1718,tbld_val_1718,psh_dwl_1819,psh_val_1819,pxh_dwl_1819,pxh_val_1819,ptot_dwl_1819,pdwl_val_1819,totdwl_dwl_1819,totdwl_val_1819,nonres_val_1819,res_val_1819,tbld_val_1819,psh_dwl_1920,psh_val_1920,pxh_dwl_1920,pxh_val_1920,ptot_dwl_1920,pdwl_val_1920,totdwl_dwl_1920,totdwl_val_1920,nonres_val_1920,res_val_1920,tbld_val_1920,psh_dwl_2021,psh_val_2021,pxh_dwl_2021,pxh_val_2021,ptot_dwl_2021,pdwl_val_2021,totdwl_dwl_2021,totdwl_val_2021,nonres_val_2021,res_val_2021,tbld_val_2021,psh_dwl_2122,psh_val_2122,pxh_dwl_2122,pxh_val_2122,ptot_dwl_2122,pdwl_val_2122,totdwl_dwl_2122,totdwl_val_2122,nonres_val_2122,res_val_2122,tbld_val_2122,psh_dwl_2223,psh_val_2223,pxh_dwl_2223,pxh_val_2223,ptot_dwl_2223,pdwl_val_2223,totdwl_dwl_2223,totdwl_val_2223,nonres_val_2223,res_val_2223,tbld_val_2223,globalid,Shape__Area,Shape__Length
468,57080,Perth,13.7335,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57080,3.0,1.862374,569.0,233.625,572.0,235.487374,572.0,235.567307,516.503768,196.856649,713.360417,5.0,10.240405,153.0,80.780023,158.0,91.020428,158.0,91.020428,747.648461,91.950621,839.599082,1.0,1.85297,963.0,339.537644,964.0,341.390614,964.0,341.390614,1000.801622,341.898253,1342.699875,6.0,3.441645,725.0,195.805,731.0,199.246645,731.0,199.246645,1027.73005,201.66138,1229.39143,3.0,2.296812,79.0,18.7,82.0,20.996812,82.0,20.996812,546.229891,23.180929,569.41082,2.0,0.737257,499.0,226.244475,501.0,226.981732,501.0,226.981732,1121.540696,230.463508,1352.004204,1.0,0.786893,435.0,166.394685,436.0,167.181578,436.0,169.173251,357.66912,155.624091,513.293211,0.0,0.4545,40.0,16.0,40.0,16.4545,40.0,16.4545,1322.799523,20.0026,1342.802123,0.0,0.317815,1.0,0.365,1.0,0.682815,113.0,77.968815,655.049502,80.668987,735.718489,ed4768c3-fe01-4710-83ff-05874d285082,0.0013101655401897,0.262786908635196
469,57140,Pingelly,1294.5721,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57140,3.0,0.900403,,,3.0,0.900403,3.0,0.900403,0.236808,0.941403,1.178211,7.0,1.32141,,,7.0,1.32141,7.0,1.32141,0.4537,1.400555,1.854255,2.0,0.7783,,,2.0,0.7783,2.0,0.7783,15.783821,0.902243,16.686064,1.0,0.538258,,,1.0,0.538258,6.0,2.066335,,2.241235,2.241235,3.0,0.994839,,,3.0,0.994839,3.0,0.994839,0.64091,1.287439,1.928349,1.0,0.385,,,1.0,0.385,1.0,0.385,,0.471907,0.471907,3.0,0.770861,,,3.0,0.770861,3.0,0.770861,0.733905,1.040911,1.774816,1.0,0.077239,,,1.0,0.077239,1.0,0.077239,0.786175,0.295119,1.081294,6.0,1.208759,,,6.0,1.208759,7.0,1.808752,1.9299,2.006922,3.936822,e9f16791-db75-47be-8683-d52db82c7423,0.124247033746997,2.32147135956556
470,57210,Plantagenet,4876.682,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57210,31.0,8.523204,,,31.0,8.523204,31.0,8.523204,0.3975,9.402587,9.800087,30.0,7.190307,1.0,0.03,31.0,7.220307,31.0,7.220307,1.269325,8.209798,9.479123,21.0,4.612274,10.0,3.053076,31.0,7.66535,31.0,7.66535,0.740305,8.823282,9.563587,27.0,8.255584,,,27.0,8.255584,27.0,8.255584,0.985926,9.421127,10.407053,19.0,4.707004,,,19.0,4.707004,19.0,4.707004,1.1887,5.508312,6.697012,13.0,3.118688,,,13.0,3.118688,13.0,3.118688,0.5558,3.937178,4.492978,38.0,10.624746,,,38.0,10.624746,38.0,10.624746,12.26472,11.852436,24.117156,23.0,5.457323,2.0,0.1,25.0,5.557323,25.0,5.617323,2.861488,7.268735,10.130223,25.0,5.218865,,,25.0,5.218865,25.0,5.218865,0.684571,6.424524,7.109095,08ca1195-4442-4cea-a181-3478f866634e,0.479224970820042,4.70131447802958
471,57280,Port Hedland,18417.0777,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57280,129.0,61.318712,98.0,53.902413,227.0,115.221125,249.0,123.70984,44.596986,123.79324,168.390226,1.0,0.488662,24.0,4.311692,25.0,4.800354,26.0,5.416106,18.326786,5.573106,23.899892,2.0,0.870017,,,2.0,0.870017,2.0,0.967581,66.967191,1.334796,68.301987,3.0,1.452107,,,3.0,1.452107,3.0,1.452107,82.616892,1.521207,84.138099,5.0,2.083031,,,5.0,2.083031,5.0,2.172436,18.449393,2.223873,20.673266,1.0,0.987415,,,1.0,0.987415,5.0,3.609575,44.19981,4.093763,48.293573,22.0,8.660539,,,22.0,8.660539,31.0,12.246672,41.068201,12.334259,53.40246,23.0,12.943283,,,23.0,12.943283,34.0,19.986521,100.80105,19.986521,120.787571,7.0,3.731781,,,7.0,3.731781,11.0,8.00384,29.878156,8.108959,37.987115,cf5f10fd-0c84-44dd-876a-1c5dc301bdde,1.59923770793034,12.8342414645324
472,57350,Quairading,2016.9268,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57350,2.0,0.619164,,,2.0,0.619164,2.0,0.619164,0.180904,0.831864,1.012768,4.0,1.4095,,,4.0,1.4095,4.0,1.4095,2.053724,1.4555,3.509224,4.0,1.109287,,,4.0,1.109287,4.0,1.109287,1.492898,1.197337,2.690235,3.0,0.925197,,,3.0,0.925197,3.0,0.925197,0.626715,1.443948,2.070663,,,,,,,,,0.2537,0.27,0.5237,0.0,0.05,,,0.0,0.05,3.0,0.319246,0.163328,0.41415,0.577478,1.0,0.291608,,,1.0,0.291608,1.0,0.291608,0.350879,0.316608,0.667487,3.0,0.737135,,,3.0,0.737135,3.0,0.737135,,0.812565,0.812565,,,,,,,,,0.468746,0.062875,0.531621,45422404-a656-457b-a2ba-31a2a7877bc3,0.192501055352295,2.55353791252958
473,57420,Ravensthorpe,9841.7504,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57420,5.0,0.733847,,,5.0,0.733847,5.0,0.733847,4.401486,0.836993,5.238479,8.0,1.438106,,,8.0,1.438106,8.0,1.438106,0.320748,1.676659,1.997407,5.0,1.303867,1.0,0.019865,6.0,1.323732,6.0,1.323732,0.709648,1.408552,2.1182,1.0,0.1825,,,1.0,0.1825,2.0,0.6025,,0.6025,0.6025,,,,,,,,,,,,,,,,,,,,0.137497,,0.137497,,,,,,,,,0.455398,,0.455398,,,,,,,,,10.0,,10.0,,,,,,,,,,,,5dabf3b2-8ef2-4b95-a8fc-399e2347a326,0.956190104611096,5.4954308555217
474,57490,Rockingham,257.4979,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57490,1615.0,382.730562,224.0,44.153089,1839.0,426.883651,1910.0,440.965927,144.935373,447.667334,592.602707,1067.0,259.8748,177.0,36.648761,1244.0,296.523561,1283.0,305.019651,297.225377,306.079904,603.305281,902.0,227.000294,64.0,11.75839,966.0,238.758684,1026.0,249.983988,148.649149,253.854191,402.50334,716.0,171.031614,165.0,40.957291,881.0,211.988905,939.0,223.126377,40.687651,229.779896,270.467547,562.0,137.493757,21.0,3.555,583.0,141.048757,653.0,155.308606,50.069128,160.547788,210.616916,520.0,134.477598,14.0,2.80277,534.0,137.280368,628.0,158.607615,100.912253,161.838799,262.751052,1137.0,285.245287,6.0,2.264548,1143.0,287.509835,1182.0,296.199572,872.546115,300.101891,1172.648006,890.0,261.209779,,,890.0,261.209779,928.0,271.528788,150.268685,276.272093,426.540778,1032.0,361.457328,12.0,3.00796,1044.0,364.465288,1063.0,369.746845,381.18885,376.103236,757.292086,285c70df-2624-4db0-b8ae-ffea59016a47,0.0246661362482428,1.18595269156169
475,57630,Sandstone,32605.2912,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57630,,,,,,,0.0,0.0114,2.130886,0.0114,2.142286,0.0,0.0105,,,0.0,0.0105,0.0,0.0105,,0.0105,0.0105,,,,,,,,,,,,0.0,0.01986,,,0.0,0.01986,0.0,0.01986,,0.07536,0.07536,,,,,,,,,,,,,,,,,,,,,,,0.0,0.043725,,,0.0,0.043725,0.0,0.043725,13.1861,0.043725,13.229825,0.0,0.019,,,0.0,0.019,0.0,0.019,1.33,0.069,1.399,0.0,0.03,,,0.0,0.03,0.0,0.03,,0.045,0.045,04922db3-d359-463c-b428-e1076e754078,3.00061611402498,10.5113434984422
476,57700,Serpentine-Jarrahdale,901.2054,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57700,898.0,215.154164,1.0,0.01975,899.0,215.173914,901.0,215.588978,51.687006,219.796584,271.48359,668.0,164.924243,4.0,0.203,672.0,165.127243,672.0,165.127243,50.019611,168.379627,218.399238,499.0,120.783121,2.0,0.775973,501.0,121.559094,507.0,122.869391,46.544277,126.176442,172.720719,349.0,87.10433,3.0,0.45927,352.0,87.5636,386.0,93.600189,16.813919,96.132969,112.946888,303.0,76.672801,4.0,1.339079,307.0,78.01188,338.0,83.951164,33.500353,86.786331,120.286684,266.0,67.321491,,,266.0,67.321491,285.0,70.943518,22.738082,73.06998,95.808062,561.0,146.038253,,,561.0,146.038253,596.0,153.45099,17.963965,156.748819,174.712784,498.0,144.747113,,,498.0,144.747113,520.0,150.359498,16.137797,155.794312,171.932109,363.0,125.239913,,,363.0,125.239913,368.0,126.61498,11.587222,131.716155,143.303377,3ace967b-fa4a-49ff-9add-ea7919428bb7,0.0863282068985427,1.45874602779675
477,57770,Shark Bay,24201.5491,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57770,4.0,1.139314,,,4.0,1.139314,4.0,1.152789,0.884097,1.458789,2.342886,8.0,1.779862,,,8.0,1.779862,8.0,1.779862,0.28,1.85779,2.13779,0.0,0.018,2.0,0.55,2.0,0.568,2.0,0.568,0.622,0.608,1.23,1.0,0.26,,,1.0,0.26,1.0,0.26,4.509826,0.528083,5.037909,0.0,0.1104,,,0.0,0.1104,0.0,0.1104,2.69076,0.218762,2.909522,6.0,1.818483,,,6.0,1.818483,6.0,1.818483,4.856604,1.871983,6.728587,11.0,3.248613,,,11.0,3.248613,11.0,3.248613,1.971321,3.351113,5.322434,4.0,0.986743,4.0,0.985,8.0,1.971743,8.0,1.971743,37.683766,2.107443,39.791209,3.0,1.62963,,,3.0,1.62963,3.0,1.62963,2.542283,2.17763,4.719913,c2fc4bfe-7ee7-4fc0-baeb-19dcd0a44edd,2.19189025508308,18.8533992859684
478,57840,South Perth,19.8114,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57840,190.0,111.909448,456.0,228.300929,646.0,340.210377,654.0,341.278603,51.346309,342.994196,394.340505,117.0,86.697996,135.0,59.040295,252.0,145.738291,252.0,145.790893,72.592286,147.301783,219.894069,113.0,76.69411,207.0,37.907565,320.0,114.601675,320.0,114.601675,92.956661,116.636185,209.592846,104.0,65.55533,100.0,40.820373,204.0,106.375703,204.0,106.402775,23.079191,108.585056,131.664247,110.0,76.543408,84.0,26.840513,194.0,103.383921,194.0,103.413921,27.123095,107.93447,135.057565,108.0,66.080971,197.0,65.636307,305.0,131.717278,305.0,131.717278,45.798764,138.053238,183.852002,113.0,79.397943,317.0,131.286432,430.0,210.684375,430.0,211.150567,40.373831,217.24729,257.621121,102.0,94.333145,346.0,164.32707,448.0,258.660215,450.0,261.016803,72.420335,268.978274,341.398609,76.0,72.655016,96.0,55.571051,172.0,128.226067,174.0,128.791094,16.022559,137.911202,153.933761,34cab82a-3d9c-4791-9ee3-9e3f3cbc6553,0.001890715789159,0.253593900685683
479,57910,Stirling,104.7273,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57910,1189.0,453.448855,1244.0,258.182586,2433.0,711.631441,2604.0,746.335641,118.693614,747.821359,866.514973,709.0,329.211001,1767.0,387.680271,2476.0,716.891272,2477.0,717.220824,167.667108,719.082133,886.749241,798.0,343.792459,773.0,195.179123,1571.0,538.971582,1682.0,558.798442,231.807457,560.357918,792.165375,711.0,312.583173,434.0,99.55476,1145.0,412.137933,1148.0,413.197856,649.233383,415.680033,1064.913416,777.0,320.035716,385.0,114.45335,1162.0,434.489066,1178.0,438.178392,563.16751,438.970374,1002.137884,613.0,289.140373,393.0,106.76121,1006.0,395.901583,1057.0,408.062107,175.952268,409.253886,585.206154,1074.0,444.834551,256.0,64.618202,1330.0,509.452753,1377.0,517.605886,153.168851,519.405313,672.574164,834.0,401.948032,260.0,78.572636,1094.0,480.520668,1112.0,485.275244,216.466862,487.275337,703.742199,447.0,305.451077,128.0,47.697009,575.0,353.148086,604.0,364.125894,288.239186,365.644745,653.883931,0b071ddf-6c6d-42a1-a364-1bc62a274eae,0.00998260128085349,0.49275480998699
480,57980,Subiaco,5.6182,https://linked.data.gov.au/dataset/asgsed3/LGA2022/57980,61.0,27.974503,260.0,81.257323,321.0,109.231826,321.0,109.231826,22.884159,106.640987,129.525146,80.0,38.289813,133.0,30.911006,213.0,69.200819,213.0,69.200819,164.510809,67.770993,232.281802,57.0,33.054467,54.0,18.028161,111.0,51.082628,111.0,51.082628,15.099324,52.231982,67.331306,40.0,24.663852,176.0,53.318616,216.0,77.982468,216.0,78.047468,81.409691,78.691501,160.101192,50.0,20.485875,,,50.0,20.485875,50.0,20.485875,21.624412,21.4348,43.059212,53.0,28.932669,96.0,32.452022,149.0,61.384691,149.0,61.384691,17.624149,61.872751,79.4969,56.0,25.946509,469.0,175.1455,525.0,201.092009,525.0,201.092009,97.507826,201.671016,299.178842,56.0,38.508146,346.0,101.715284,402.0,140.22343,402.0,140.23763,24.988755,140.279461,165.268216,43.0,28.918476,105.0,78.35,148.0,107.268476,148.0,107.268476,43.636556,113.189604,156.82616,544d1d40-e4d7-4a0a-92ce-9332ba058fe0,0.000535866055088263,0.113219153005285
481,58050,Swan,1042.9936,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58050,2593.0,592.015128,223.0,47.4268,2816.0,639.441928,2907.0,656.752543,118.504855,666.312895,784.81775,1792.0,423.59443,245.0,45.317152,2037.0,468.911582,2044.0,470.648389,212.914271,485.565852,698.480123,1683.0,392.7426,178.0,33.907999,1861.0,426.650599,1915.0,436.512269,278.189253,443.912436,722.101689,1627.0,380.66085,71.0,11.794048,1698.0,392.454898,1757.0,405.506282,151.404264,411.606617,563.010881,1430.0,352.606404,46.0,13.074936,1476.0,365.68134,1585.0,391.530075,118.549324,396.242935,514.792259,1345.0,327.642387,68.0,12.672207,1413.0,340.314594,1459.0,350.101026,267.466979,357.44743,624.914409,2804.0,688.793214,22.0,9.647958,2826.0,698.441172,2983.0,734.209523,233.883062,739.699246,973.582308,1858.0,528.860567,76.0,19.280091,1934.0,548.140658,2034.0,573.278283,397.254813,585.195735,982.450548,1332.0,454.724598,23.0,7.095767,1355.0,461.820365,1460.0,494.141952,457.819154,505.765953,963.585107,480b378c-6b0a-4ead-ba49-cc671b441dff,0.0992673151229155,1.79831234920712
482,58190,Tammin,1101.692,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58190,,,,,,,,,0.06411,,0.06411,0.0,0.077141,,,0.0,0.077141,0.0,0.077141,,0.077141,0.077141,,,,,,,,,,,,,,,,,,,,,0.0154,0.0154,,,,,,,,,,,,2.0,0.567936,,,2.0,0.567936,2.0,0.567936,,0.581936,0.581936,0.0,0.336264,,,0.0,0.336264,0.0,0.336264,,0.336264,0.336264,0.0,0.015,,,0.0,0.015,0.0,0.015,,0.063115,0.063115,1.0,0.744521,,,1.0,0.744521,1.0,0.744521,0.995701,0.788641,1.784342,927036d1-b779-473c-bf77-27e42cc86d32,0.104705129585454,1.73041024136179
483,58260,Three Springs,2656.6928,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58260,,,,,,,2.0,0.492927,1.136663,0.512927,1.64959,1.0,0.28,,,1.0,0.28,1.0,0.28,,0.297023,0.297023,,,,,,,,,,,,0.0,0.51107,,,0.0,0.51107,0.0,0.51107,0.105,0.53107,0.63607,,,,,,,,,1.851361,0.017,1.868361,2.0,0.75734,,,2.0,0.75734,2.0,0.75734,0.74236,0.82234,1.5647,0.0,0.248771,,,0.0,0.248771,0.0,0.248771,0.283535,0.276331,0.559866,0.0,0.302982,,,0.0,0.302982,0.0,0.302982,0.46058,0.330542,0.791122,0.0,0.407671,,,0.0,0.407671,0.0,0.407671,0.720314,0.519258,1.239572,ccf73b68-96a4-4245-b3cf-f948d9c0e4d5,0.247235249252071,2.57087722431359
484,58330,Toodyay,1691.6485,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58330,26.0,7.51664,,,26.0,7.51664,26.0,7.51664,0.599,8.978025,9.577025,26.0,8.45851,,,26.0,8.45851,26.0,8.54351,1.039675,9.342421,10.382096,22.0,7.659902,,,22.0,7.659902,22.0,7.659902,1.114204,8.062679,9.176883,47.0,13.274757,,,47.0,13.274757,47.0,13.274757,1.807895,14.004514,15.812409,21.0,6.140483,,,21.0,6.140483,21.0,6.140483,0.77213,7.347843,8.119973,20.0,5.590178,,,20.0,5.590178,20.0,5.590178,12.863207,6.87057,19.733777,45.0,12.211238,,,45.0,12.211238,45.0,12.211238,1.235633,13.300585,14.536218,35.0,9.091709,,,35.0,9.091709,35.0,9.091709,1.01749,10.997634,12.015124,33.0,10.990811,,,33.0,10.990811,33.0,10.990811,1.479061,12.792596,14.271657,4a8b2025-1da1-4ba7-af09-f403d59345b6,0.160546042206761,2.06437837696455
485,58400,Trayning,1651.2043,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58400,,,,,,,,,,,,,,,,,,5.0,0.84643,,0.84643,0.84643,,,,,,,,,1.437807,,1.437807,,,,,,,,,,,,2.0,0.523,,,2.0,0.523,2.0,0.523,,0.523,0.523,,,,,,,,,0.55,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,79020509-cd85-47e1-bad7-6a3a079b747a,0.156175068534594,2.03025433924871
486,58470,Upper Gascoyne,57809.8737,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58470,,,,,,,,,,,,,,,,,,0.0,4.349511,,4.349511,4.349511,,,,,,,,,,,,2.0,0.418452,,,2.0,0.418452,2.0,0.418452,,0.418452,0.418452,,,,,,,,,,0.03367,0.03367,,,,,,,,,0.19697,0.038,0.23497,,,,,,,1.0,0.476041,1.596206,0.495601,2.091807,,,,,,,1.0,0.493152,0.18,0.493152,0.673152,1.0,0.183,,,1.0,0.183,1.0,0.183,11.731204,0.325,12.056204,56597b40-2332-4560-b727-360745023546,5.15884649681948,13.3869471155032
487,58510,Victoria Park,17.9396,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58510,204.0,82.98999,247.0,69.682184,451.0,152.672174,469.0,155.507898,808.451705,156.762485,965.21419,143.0,51.691399,240.0,49.90945,383.0,101.600849,383.0,101.600849,125.640464,102.932552,228.573016,115.0,41.923173,246.0,66.040591,361.0,107.963764,364.0,108.540515,41.493776,110.442062,151.935838,99.0,44.386986,145.0,46.360558,244.0,90.747544,244.0,90.747544,90.677028,91.53565,182.212678,110.0,44.071084,47.0,10.693827,157.0,54.764911,176.0,58.669176,128.606757,60.234373,188.84113,117.0,47.812182,108.0,32.713991,225.0,80.526173,236.0,82.826596,271.96682,83.795459,355.762279,183.0,76.123655,102.0,34.359104,285.0,110.482759,310.0,117.617066,101.902277,118.036831,219.939108,125.0,62.165827,32.0,9.926297,157.0,72.092124,157.0,72.173424,106.857103,72.641155,179.498258,53.0,37.302936,39.0,16.712832,92.0,54.015768,96.0,55.731446,32.463804,57.031524,89.495328,64a9fd1e-a489-46e9-86f9-da4952028860,0.00171175318428141,0.243387162373185
488,58540,Victoria Plains,2551.0132,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58540,3.0,0.516775,,,3.0,0.516775,3.0,0.530975,,0.586264,0.586264,2.0,0.255,,,2.0,0.255,2.0,0.255,0.298538,0.525305,0.823843,,,,,,,,,,0.01542,0.01542,0.0,0.019,,,0.0,0.019,0.0,0.019,,0.019,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253,,0.253,,,,,,,,,,,,,,,,,,,,1.607423,,1.607423,d8a41c14-3df2-497b-941f-0cab5959ec48,0.240959048167724,2.70857321303629
489,58570,Vincent,11.3771,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58570,102.0,91.456614,418.0,112.235996,520.0,203.69261,535.0,207.50866,23.979403,207.540757,231.52016,60.0,49.244971,544.0,144.370331,604.0,193.615302,604.0,193.615302,20.917259,193.831178,214.748437,73.0,54.254579,85.0,24.031381,158.0,78.28596,158.0,78.28596,24.724065,79.230324,103.954389,52.0,45.518132,165.0,45.494545,217.0,91.012677,217.0,91.012677,23.479907,91.079244,114.559151,69.0,57.398157,120.0,38.239378,189.0,95.637535,190.0,95.814263,63.575421,98.583539,162.15896,56.0,55.49062,135.0,45.802277,191.0,101.292897,191.0,101.292897,77.618847,101.669822,179.288669,82.0,73.614307,208.0,74.796939,290.0,148.411246,315.0,155.225397,31.842991,157.521473,189.364464,85.0,68.689055,38.0,13.634479,123.0,82.323534,125.0,83.224943,74.399463,83.689691,158.089154,65.0,66.918535,3.0,1.377862,68.0,68.296397,68.0,68.493671,29.636144,68.686781,98.322925,3caeff58-8bef-4b77-96ba-5bc71987c21c,0.00108497073142644,0.165414565802735
490,58610,Wagin,1946.1763,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58610,2.0,0.587622,,,2.0,0.587622,2.0,0.587622,3.51416,0.705122,4.219282,6.0,1.124971,,,6.0,1.124971,10.0,2.024671,1.57903,2.131231,3.710261,2.0,0.615,,,2.0,0.615,2.0,0.615,0.57701,0.681348,1.258358,1.0,0.807075,,,1.0,0.807075,1.0,0.807075,0.31,0.917121,1.227121,0.0,0.0482,,,0.0,0.0482,0.0,0.0482,0.1,0.14869,0.24869,1.0,0.4075,,,1.0,0.4075,1.0,0.4075,0.139242,0.51639,0.655632,5.0,1.466014,,,5.0,1.466014,5.0,1.555002,0.9654,1.8522,2.8176,3.0,0.553,,,3.0,0.553,3.0,0.553,0.110612,0.897002,1.007614,1.0,0.372,,,1.0,0.372,2.0,0.980596,0.337448,1.076496,1.413944,d6413ea1-c2dc-44f7-a1f2-c4709cafa5bd,0.188357546832094,2.6888490206465
491,58680,Wandering,1903.8645,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58680,2.0,0.9728,,,2.0,0.9728,2.0,0.9728,,1.1518,1.1518,2.0,0.576056,,,2.0,0.576056,2.0,0.576056,0.05,0.617556,0.667556,6.0,1.300484,,,6.0,1.300484,6.0,1.300484,0.5585,1.396204,1.954704,1.0,0.350047,,,1.0,0.350047,1.0,0.350047,0.05,0.394547,0.444547,6.0,1.641081,,,6.0,1.641081,6.0,1.641081,,1.793081,1.793081,1.0,0.339129,,,1.0,0.339129,1.0,0.339129,,0.416029,0.416029,6.0,1.339619,,,6.0,1.339619,6.0,1.339619,,1.386619,1.386619,1.0,0.386104,,,1.0,0.386104,1.0,0.386104,0.645798,0.480911,1.126709,1.0,0.12723,,,1.0,0.12723,1.0,0.12723,,0.216219,0.216219,8fc6ce2a-e30a-451e-a511-f7224d468c7c,0.182781571551914,2.46356578248754
492,58760,Wanneroo,683.2602,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58760,3321.0,784.227264,79.0,14.737232,3400.0,798.964496,3534.0,825.512414,147.966662,829.253891,977.220553,2352.0,568.039122,134.0,24.974333,2486.0,593.013455,2623.0,620.694346,210.945161,626.195654,837.140815,1682.0,406.172076,91.0,16.348813,1773.0,422.520889,1910.0,449.07837,187.367661,454.404442,641.772103,1436.0,343.140945,118.0,23.203414,1554.0,366.344359,1631.0,382.187697,180.771684,387.91441,568.686094,1175.0,283.938024,179.0,34.223538,1354.0,318.161562,1427.0,332.841522,170.117495,337.979037,508.096532,1140.0,277.832883,36.0,6.308,1176.0,284.140883,1304.0,311.378249,136.795986,316.718326,453.514312,2569.0,638.193553,62.0,15.174205,2631.0,653.367758,2773.0,683.661329,126.500619,690.638044,817.138663,1850.0,518.115,53.0,12.926268,1903.0,531.041268,1975.0,549.289115,264.100601,558.552578,822.653179,1702.0,583.400823,107.0,29.004868,1809.0,612.405691,1844.0,623.248768,206.194447,633.901328,840.095775,b39fac79-7e02-4d5e-bead-3f5b8b5b3e6a,0.064940821897153,1.33948328160427
493,58820,Waroona,832.2285,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58820,34.0,9.285858,1.0,0.019,35.0,9.304858,35.0,9.304858,0.812911,9.873901,10.686812,27.0,7.288285,5.0,0.635,32.0,7.923285,32.0,7.923285,0.445919,8.905135,9.351054,35.0,9.491428,,,35.0,9.491428,35.0,9.491428,1.455445,9.926343,11.381788,21.0,6.419357,,,21.0,6.419357,21.0,6.419357,3.387005,6.931237,10.318242,22.0,6.270247,9.0,2.97,31.0,9.240247,31.0,9.240247,2.295122,10.032804,12.327926,10.0,7.932735,,,10.0,7.932735,10.0,7.932735,1.878868,8.392446,10.271314,22.0,7.296288,,,22.0,7.296288,22.0,7.296288,0.529638,7.609719,8.139357,36.0,12.079898,,,36.0,12.079898,36.0,12.079898,1.266905,12.972588,14.239493,8.0,2.997548,,,8.0,2.997548,8.0,2.997548,2.67563,3.455693,6.131323,e8a625e5-9792-4739-afe9-b43fc7b30c70,0.0801701609636893,1.75675621117398
494,58890,West Arthur,2831.8272,https://linked.data.gov.au/dataset/asgsed3/LGA2022/58890,2.0,0.64677,,,2.0,0.64677,7.0,2.013532,,2.026532,2.026532,1.0,0.408012,,,1.0,0.408012,4.0,1.158012,0.231924,1.187002,1.418926,2.0,0.51,,,2.0,0.51,2.0,0.51,1.485,0.52249,2.00749,2.0,0.575369,,,2.0,0.575369,2.0,0.575369,0.2,0.590169,0.790169,1.0,0.266451,,,1.0,0.266451,1.0,0.266451,,0.266451,0.266451,0.0,0.3,,,0.0,0.3,0.0,0.3,,0.378847,0.378847,,,,,,,,,0.208319,,0.208319,,,,,,,,,,0.049399,0.049399,0.0,0.0195,,,0.0,0.0195,0.0,0.0195,0.42004,0.0195,0.43954,2ad8e3de-f38b-46df-bf01-9c8ff437c12c,0.274633043611402,3.0489701222401
